hydro_power_change_mw,renewable_power_change_mw,load_addition_mw,total_emissions_change_kg_co2,num_generators_changed,datetime,mer_kg_co2_per_mwh,storage_power_change_mw,thermal_emissions_change_kg_co2,hour,thermal_power_change_mw,total_power_change_mw,storage_emissions_change_kg_co2
-0.04147509402364591,0.0,1.0,0.31448751784464796,2,2019-01-06T01:00:00.0,0.31448751784464796,0.0,0.31448751784464796,122,1.0414750940209956,0.9999999999973497,0.0
0.0,0.0,1.0,0.38988152362992035,3,2019-01-06T02:00:00.0,0.38988152362992035,0.0,0.38988152362992035,123,1.0000000000019398,1.0000000000019398,0.0
-0.13827718941404044,0.0,1.0,0.5126397740854047,4,2019-01-06T03:00:00.0,0.5126397740854047,0.0,0.5126397740854047,124,1.1382771894050294,0.999999999990989,0.0
-0.1382771894130883,0.0,1.0,0.5126397740806967,4,2019-01-06T04:00:00.0,0.5126397740806967,0.0,0.5126397740806967,125,1.1382771893945764,0.9999999999814881,0.0
-0.13827718941330858,0.0,1.0,0.5126397740984163,4,2019-01-06T05:00:00.0,0.5126397740984163,0.0,0.5126397740984163,126,1.1382771894339156,1.000000000020607,0.0
0.04527265694581217,0.0,1.0,0.37653502360827135,4,2019-01-06T06:00:00.0,0.37653502360827135,0.0,0.37653502360827135,127,0.954727343060247,1.0000000000060592,0.0
0.11620036398868905,0.0,1.0,0.3909085220792279,4,2019-01-06T07:00:00.0,0.3909085220792279,0.0,0.3909085220792279,128,0.8837996360116946,1.0000000000003837,0.0
-0.2264717180608784,0.0,1.0,0.5523633304242374,4,2019-01-06T08:00:00.0,0.5523633304242374,0.0,0.5523633304242374,129,1.22647171805156,0.9999999999906817,0.0
-0.22647171805898836,0.0,1.0,0.47085526617433826,4,2019-01-06T09:00:00.0,0.47085526617433826,0.0,0.47085526617433826,130,1.2264717180716787,1.0000000000126903,0.0
-0.22647171806384847,0.0,1.0,0.4708552661710399,4,2019-01-06T10:00:00.0,0.4708552661710399,0.0,0.4708552661710399,131,1.2264717180655555,1.000000000001707,0.0
-0.2264717180628537,0.0,1.0,0.4708552661679166,4,2019-01-06T11:00:00.0,0.4708552661679166,0.0,0.4708552661679166,132,1.2264717180576223,0.9999999999947686,0.0
-0.2264717180647864,0.0,1.0,0.4708552661655629,4,2019-01-06T12:00:00.0,0.4708552661655629,0.0,0.4708552661655629,133,1.2264717180542064,0.99999999998942,0.0
-0.0388267873596817,0.0,1.0,0.31368782575988363,2,2019-01-06T13:00:00.0,0.31368782575988363,0.0,0.31368782575988363,134,1.0388267873572659,0.9999999999975842,0.0
-0.2264717180504192,0.0,1.0,0.47085526616328743,4,2019-01-06T14:00:00.0,0.47085526616328743,0.0,0.47085526616328743,135,1.226471718044552,0.9999999999941327,0.0
-0.22647171806108446,0.0,1.0,0.4708552661703132,4,2019-01-06T15:00:00.0,0.4708552661703132,0.0,0.4708552661703132,136,1.2264717180623688,1.0000000000012843,0.0
-0.2240870305714111,0.0,1.0,0.5744813736030749,3,2019-01-06T16:00:00.0,0.5744813736030749,0.0,0.5744813736030749,137,1.2240870305713627,0.9999999999999516,0.0
-0.22408703057589463,0.0,1.0,0.57448137360777,3,2019-01-06T17:00:00.0,0.57448137360777,0.0,0.57448137360777,138,1.2240870305813787,1.000000000005484,0.0
-0.2240870305715177,0.0,1.0,0.5744813736053188,3,2019-01-06T18:00:00.0,0.5744813736053188,0.0,0.5744813736053188,139,1.2240870305740938,1.0000000000025762,0.0
-0.22408703057200796,0.0,1.0,0.5744813735998648,3,2019-01-06T19:00:00.0,0.5744813735998648,0.0,0.5744813735998648,140,1.2240870305657552,0.9999999999937472,0.0
0.04515489981955767,0.0,1.0,0.3883175932841701,4,2019-01-06T20:00:00.0,0.3883175932841701,0.0,0.3883175932841701,141,0.9548451001735323,0.99999999999309,0.0
0.045154899818321326,0.0,1.0,0.38831759328015675,4,2019-01-06T21:00:00.0,0.38831759328015675,0.0,0.38831759328015675,142,0.9548451001749676,0.9999999999932889,0.0
-0.22408703056618862,0.0,1.0,0.5744813736008324,3,2019-01-06T22:00:00.0,0.5744813736008324,0.0,0.5744813736008324,143,1.2240870305665879,1.0000000000003992,0.0
-0.13827718940014222,0.0,1.0,0.5576120399065435,4,2019-01-06T23:00:00.0,0.5576120399065435,0.0,0.5576120399065435,144,1.1382771894502985,1.0000000000501563,0.0
-0.22400010226010636,0.0,1.0,0.4941119109546337,3,2019-01-07T00:00:00.0,0.4941119109546337,0.0,0.4941119109546337,145,1.2240001022543439,0.9999999999942375,0.0
-0.22400010226004952,0.0,1.0,0.49411191095432305,3,2019-01-07T01:00:00.0,0.49411191095432305,0.0,0.49411191095432305,146,1.2240001022523685,0.999999999992319,0.0
-0.22400010225862843,0.0,1.0,0.49411191095816,3,2019-01-07T02:00:00.0,0.49411191095816,0.0,0.49411191095816,147,1.2240001022584224,0.9999999999997939,0.0
0.0,0.0,1.0,0.43892634577977596,3,2019-01-07T03:00:00.0,0.43892634577977596,0.0,0.43892634577977596,148,0.9999999999899645,0.9999999999899645,0.0
0.0,0.0,1.0,0.4254808017645616,2,2019-01-07T04:00:00.0,0.4254808017645616,0.0,0.4254808017645616,149,0.9999999999968594,0.9999999999968594,0.0
0.0,0.0,1.0,0.45358035945522995,2,2019-01-07T05:00:00.0,0.45358035945522995,0.0,0.45358035945522995,150,0.9999999999960707,0.9999999999960707,0.0
-0.23187169806475083,0.0,1.0,0.4834937452312754,3,2019-01-07T06:00:00.0,0.4834937452312754,0.0,0.4834937452312754,151,1.231871698057276,0.9999999999925251,0.0
-0.22400010226071743,0.0,1.0,0.5745376564245805,3,2019-01-07T07:00:00.0,0.5745376564245805,0.0,0.5745376564245805,152,1.2240001022428473,0.9999999999821299,0.0
0.0,0.0,1.0,0.4708010585689526,3,2019-01-07T08:00:00.0,0.4708010585689526,0.0,0.4708010585689526,153,1.0000000000033538,1.0000000000033538,0.0
0.0,0.0,1.0,0.4616345588005847,3,2019-01-07T09:00:00.0,0.4616345588005847,0.0,0.4616345588005847,154,1.000000000009253,1.000000000009253,0.0
0.0,0.0,1.0,0.47057002923984037,2,2019-01-07T10:00:00.0,0.47057002923984037,0.0,0.47057002923984037,155,1.0000000000085043,1.0000000000085043,0.0
-0.12638369875723754,0.0,1.0,0.5177114333411312,4,2019-01-07T11:00:00.0,0.5177114333411312,0.0,0.5177114333411312,156,1.1263836987477926,0.9999999999905551,0.0
